Operation_Unique_Identifier,Operation_Local_Identifier,Operation_Name_English,Operation_Name_Programme_Language,Country,Operation_Start_Date,Operation_End_Date,Cofinancing_Rate,Total_Eligible_Expenditure_amount,Total_Eligible_Expenditure_Currency,Project_EU_Budget,Beneficiary_Unique_Identifier,Location_Indicator_latitude_longitude,Category_Of_Intervention,Category_Label,Thematic_Objective_ID,Thematic_Objective_Label,Policy_Objective_ID,Policy_Objective_Label,Specific_Objective_ID,Specific_Objective_Label,Fund_Code,Fund_Name,Programme_Code,Programme_Name,Postal_Code,LAU_IDs,LAU_Labels,NUTS1_Label,NUTS2_Label,NUTS3_Label,NUTS1_Code,NUTS2_Code,NUTS3_Code,Programming_Period,Operation_Summary_English,Operation_Summary_Programme_Language,ManagingAuthority,Image_URL,InfoRegio_ID,InfoRegio_URL,CountryCode
https://linkedopendata.eu/entity/Q7456949,2021PT16FFPR009_COMPETE2030-FEDER-02163600,Primetag Beyond Borders,Primetag Beyond Borders,Portugal,01/01/2025,31/12/2026,40.0,713450.72,EUR,285380.29,https://linkedopendata.eu/entity/Q2989388,"40.20777778,-8.42611111",21.0,"SME business development and internationalisation, including productive investments",,,PO01,Smarter Europe,RSO1.3,RSO1.3,ERDF,European Regional Development Fund,2021PT16FFPR009,Innovation and Digital Transition Thematic Programme,,,,,Centro region,,,PT16,,2021-2027,"Primetag is a technology company based in Aveiro specializing in the development of advanced solutions that transform communication between brands and consumers, focusing on the creation of a new concept of ROI, Return on Influence. Through this project, Primetag intends to strengthen its capacity for internationalization, through the adoption and implementation of more advanced business strategies that allow growth","A Primetag é uma empresa tecnológica sedeada em Aveiro especializada no desenvolvimento de soluções avançadas que transformam a comunicação entre marcas e consumidores, com foco na criação de um novo conceito de ROI, o Retorno sobre a Influência. Por via do presente projeto, a Primetag pretende reforçar a sua capacitação para a internacionalização, através da adoção e implementação de estratégias de negócio mais avançadas que permitam o crescime",,,,,PT
https://linkedopendata.eu/entity/Q7453898,2021PT16FFPR007_ALGARVE-FSE+-00978600,"The Thrive to Connect by SmartConnect operation, promoted by the SmartConnect subsidiary of Visualforma, aims to develop and implement innovative technological solutions in the “IoT” and Smart Cities domains.","A operação Thrive to Connect by SmartConnect, promovida pela empresa SmartConnect subsidiária da Visualforma, tem como objetivo o desenvolvimento e implementação de soluções tecnológicas inovadoras no domínio “IoT” e Smart Cities",Portugal,02/04/2024,31/03/2027,50.0,814968.0,EUR,407484.0,https://linkedopendata.eu/entity/Q7450924,"37.0162944,-7.935182",146.0,"Support for adaptation of workers, enterprises and entrepreneurs to change",,,PO04,Social Europe,ESO4.4,ESO4.4,ESF+,European Social Fund Plus,2021PT16FFPR007,Algarve Regional Programme 2021-2027,,PT_080508,União das freguesias de Faro (Sé e São Pedro),,,Algarve,,,PT150,2021-2027,"SmartConnect's Thrive 2 Connect operation aims to empower the company through the reinforcement of the team specialized in Connected Systems, Internet of Things ""IoT"" and Smart Cities, for the development of applications in these themes and research and development of proprietary technological solutions in the same domains, operating as an operating unit of Visualforma's Smart Cities business unit.","A operação Thrive 2 Connect da SmartConnect, visa a capacitação da empresa através do reforço da equipa especializada em Sistemas Conectados, Internet das Coisas ""IoT"" e Smart Cities, para desenvolvimento de aplicações nestas temáticas e investigação e desenvolvimento de soluções tecnológicas proprietárias nos mesmos domínios, operando como uma unidade operacional da unidade de negócio de Smart Cities da Visualforma.",,,,,PT
https://linkedopendata.eu/entity/Q7456450,2021PT16FFPR009_COMPETE2030-FSE+-00627900,POLOPIQUE_ACABILITIES 2024 - SIQRH - Individual business training clusters,POLOPIQUE_ACABAMENTOS 2024 - SIQRH - Formação empresarial individual clusters,Portugal,03/06/2024,25/05/2026,54.63,472123.66,EUR,257934.81,https://linkedopendata.eu/entity/Q2997837,"41.3440057,-8.4772021",146.0,"Support for adaptation of workers, enterprises and entrepreneurs to change",,,PO04,Social Europe,ESO4.4,ESO4.4,ESF+,European Social Fund Plus,2021PT16FFPR009,Innovation and Digital Transition Thematic Programme,,PT_131437,"União das freguesias de Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",,,Metropolitan Area of Porto,,,PT11A,2021-2027,"Implementation of a Training Plan at Polopiqué Finishes considering the diagnosis of needs and the objectives to be achieved, for the qualification of employees in areas essential for the competitiveness of the company. The proposed Training Plan includes 10 courses that are divided into 65 training actions and a planned training volume of 32,293 hours and includes 148 people out of a total of 149 employees, corresponding to 99.3% of the total.","Implementação de um Plano de Formação na Polopiqué Acabamentos considerando o diagnóstico de necessidades e os objetivos a alcançar, para a qualificação dos colaboradores em domínios essenciais para a competitividade da empresa. O Plano de Formação proposto engloba 10 cursos que se desdobram em 65 ações de formação e um volume de formação previsto de 32.293 horas e inclui 148 pessoas do total de 149 colaboradores, correspondendo a 99,3% do total.",,,,,PT
https://linkedopendata.eu/entity/Q7458755,2021PT16FFPR003_NORTE2030-FTJ-00265900,Training of retraining ex-workers Refinaria de Matosinhos (FTJ),Formação de reconversão ex-trabalhadores Refinaria de Matosinhos (FTJ),Portugal,14/09/2023,13/04/2025,85.0,996976.53,EUR,847430.05,https://linkedopendata.eu/entity/Q6863696,"41.149472,-8.610778",146.0,"Support for adaptation of workers, enterprises and entrepreneurs to change",,,PO08,Just Transition,JTF,JTF,JTF,Just Transition Fund,2021PT16FFPR003,Norte Regional Programme 2021-2027,,,,,,,,,,2021-2027,"IEFP, IP aims to support the transition of workers from the Matosinhos refinery to reintegrate into the labour market and retrain through vocational training, thus contributing to the achievement of the objective set out in the Matosinhos Territorial Just Transition Plan – “Minimisation of the direct and indirect effects on workers and the labour market resulting from the energy transition process”.","O IEFP, IP pretende apoiar a transição de trabalhadores da Refinaria de Matosinhos na sua reinserção no mercado de trabalho e reconversão profissional, através de ações de formação profissional, contribuindo, assim, para o cumprimento do objetivo contemplado no Plano Territorial Transição Justa de Matosinhos -“Minimização dos efeitos diretos e indiretos nos trabalhadores e no mercado de trabalho resultantes do processo de transição energética”.",,,,,PT
https://linkedopendata.eu/entity/Q7456540,2021PT16FFPR009_COMPETE2030-FEDER-01338400,PREMIUM.TECH.QUALITY - Premium Sofas Internal Transformation,PREMIUM.TECH.QUALITY – Transformação Interna da Premium Sofás,Portugal,08/07/2024,07/07/2026,50.0,300194.78,EUR,150097.39,https://linkedopendata.eu/entity/Q6715319,"41.21,-8.28",27.0,"Innovation processes in SMEs (process, organisational, marketing, co-creation, user and demand driven innovation)",,,PO01,Smarter Europe,RSO1.3,RSO1.3,ERDF,European Regional Development Fund,2021PT16FFPR009,Innovation and Digital Transition Thematic Programme,,,,,,Tâmega e Sousa subregion,,,PT11C,2021-2027,"PREMIUM SOFÁS, UNIPESSOAL, LDA. (hereinafter ‘PREMIUM SOFÁS’, ‘Company’ or ‘Promoter’) has been producing a wide range of upholstery, sofas, beds, chairs and armchairs since its creation in 1991. Located in Paço de Ferreira, its vision is to establish itself as a reference company in the furniture sector, focused on the quality of its products. To this end, it continues to invest internally in domestic resources.","A PREMIUM SOFÁS, UNIPESSOAL, LDA. (doravante designada por “PREMIUM SOFÁS”, “Empresa” ou “Promotor”), dedica-se à produção de uma vasta gama de estofos, sofás, camas, cadeiras e cadeirões, desde o momento da sua criação no ano de 1991. Localizada em Paço de Ferreira, é sua visão estabelecer-se como empresa de referência no setor do mobiliário, focada na qualidade dos seus produtos. Para tal, continua a investir internamente em recursos no domíni",,,,,PT
https://linkedopendata.eu/entity/Q7464561,2021PT05SFPR001_PESSOAS-FSE+-01839300,Professional Courses - Lecture Year 2024/2025,Cursos Profissionais - Ano Letivo 2024/2025,Portugal,01/09/2024,31/08/2025,85.0,196612.19,EUR,167120.36,https://linkedopendata.eu/entity/Q3003063,"41.203441465338,-8.2785439271605",149.0,Support for primary to secondary education (excluding infrastructure),,,PO04,Social Europe,ESO4.6,ESO4.6,ESF+,European Social Fund Plus,2021PT05SFPR001,"Demography, Qualifications and Inclusion – PT – ESF+",,PT_131139,Penafiel,,,Tâmega e Sousa subregion,,,PT11C,2021-2027,"Integrated in the Educational Project of the Entity, and with the involvement of the school environment and the community, this training offer aims to combat school drop-out and failure, improving the academic qualifications of young people and providing them with access to a profession that allows active intervention in the region. It is intended that this training is appropriate to the expectations of the trainees and the needs of the labour market of the region in which it is inserted.","Integrada no Projeto Educativo da Entidade, e com a envolvência do meio escolar e da comunidade, esta oferta formativa visa combater o abandono e o insucesso escolar, melhorando as qualificações académicas dos jovens e facultando-lhes o acesso a uma profissão que permita intervir ativamente na região. Pretende-se que esta formação seja adequada às expectativas dos formandos e às necessidades do mercado laboral da região em que a mesma se insere.",,,,,PT
https://linkedopendata.eu/entity/Q7463136,2021PT05SFPR001_PESSOAS-FSE+-01121700,Certified Modular Formations,Formações Modulares Certificadas,Portugal,09/09/2024,30/06/2027,85.0,324301.93,EUR,275656.64,https://linkedopendata.eu/entity/Q7452447,"39.81,-8.74",151.0,Support for adult education (excluding infrastructure),,,PO04,Social Europe,ESO4.7,ESO4.7,ESF+,European Social Fund Plus,2021PT05SFPR001,"Demography, Qualifications and Inclusion – PT – ESF+",,,,,,Região de Leiria Subregion,,,PT193,2021-2027,"The operation enhances employability of the active and unemployed population focused on certified training actions in priority areas. The proposed training offer is an adult education and qualification opportunity designed around ideals of employability, adaptability, innovation, professional progression, with a view to increasing the skills and qualifications of 1334 adults/young people, boosting the level of employment in the Centro region.","A operação potencia empregabilidade da população ativa e desempregada focalizada em ações formativas certificadas em áreas prioritárias. A oferta formativa proposta constitui uma oportunidade educação e qualificação adultos concebida em torno de ideais de empregabilidade, adaptabilidade, inovação, progressão profissional, com vista ao incremento competências e qualificações de 1334 adultos/jovens, potenciando nível de emprego na região Centro.",,,,,PT
https://linkedopendata.eu/entity/Q7458747,2021PT16FFPR003_NORTE2030-FSE+-03046200,Skills and Qualifications - AMP2030,Competências e Qualificações - AMP2030,Portugal,03/09/2025,29/06/2029,85.0,2016156.47,EUR,1713733.0,https://linkedopendata.eu/entity/Q6862982,"41.149472,-8.610778",146.0,"Support for adaptation of workers, enterprises and entrepreneurs to change",,,PO04,Social Europe,ESO4.4,ESO4.4,ESF+,European Social Fund Plus,2021PT16FFPR003,Norte Regional Programme 2021-2027,,,,,,,,,,2021-2027,"The operation is aimed at workers in the exercise of public functions of AMP/Municipalities, and integrates a Training Plan consisting of 42 courses with a total workload of 12990 hours and a training volume of 250 180 hours. The total eligible cost of this operation is EUR 2 016 156.47, corresponding to an ESF contribution (85%) of EUR 1 713 733.00 and a national contribution of EUR 30 2 423.47.","A operação é dirigida aos trabalhadores no exercício de funções públicas da AMP/Municípios, e integra um Plano de Formação constituído por 42 cursos com uma carga horária total de 12990 horas e um volume de formação de 250 180 horas. O custo total elegível desta operação é de 2.016.156,47€, o que corresponde a uma comparticipação de FSE (85%) de 1.713.733,00€ e uma a contrapartida nacional de 302.423,47€.",,,,,PT
https://linkedopendata.eu/entity/Q7463924,2021PT05SFPR001_PESSOAS-FSE+-01545700,the Qualifica Centers,Centros Qualifica,Portugal,01/01/2023,31/12/2023,85.0,95745.57,EUR,81383.73,https://linkedopendata.eu/entity/Q2995751,"41.3440057,-8.4772021",151.0,Support for adult education (excluding infrastructure),,,PO04,Social Europe,ESO4.7,ESO4.7,ESF+,European Social Fund Plus,2021PT05SFPR001,"Demography, Qualifications and Inclusion – PT – ESF+",,PT_131437,"União das freguesias de Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",,,Metropolitan Area of Porto,,,PT11A,2021-2027,"The CQ MX activity is part of the national strategy for revitalising adult education, defined in the Qualifies Programme framework and based on the complementarity between recognition, validation and certification of competences (RVCC) and the requirement to attend certified training.","A atividade CQ MX enquadra-se na estratégia nacional de revitalização da educação formação de adultos,definida no quadro ProgramaQualifica e assente na complementaridade entre reconhecimento,validação e certificação competências (RVCC) e a obrigatoriedade frequência de formação certificada.Tem como principais atribuições o desenvolvimento processos de orientação e de RVCC,com vista à obtenção de qualificação escolar,profissional ou dupla cert.",,,,,PT
https://linkedopendata.eu/entity/Q7458911,2021PT16FFPR003_NORTE2030-FEDER-02954600,Boticas SmartCitizen 5.0,Boticas SmartCidadão 5.0,Portugal,15/01/2024,31/12/2026,79.53,337918.05,EUR,268735.16,https://linkedopendata.eu/entity/Q3000744,"41.6881921,-7.6645346",17.0,"Government ICT solutions, eservices, applications compliant with greenhouse gas emission reduction or energy efficiency criteria",,,PO01,Smarter Europe,RSO1.2,RSO1.2,ERDF,European Regional Development Fund,2021PT16FFPR003,Norte Regional Programme 2021-2027,,PT_170219,Boticas e Granja,,,Alto Tâmega Subregion,,,PT11B,2021-2027,"With this operation we intend to implement a diverse set of actions, which enable a digital transformation of the Municipality of Boticas, through the inclusion of digital tools and innovative technologies, which will allow the optimization of services provided to citizens, the dematerialization of certain internal procedures and the integration of solutions based on artificial intelligence.","Com a presente operação pretende-se implementar um conjunto diversificado de ações, que possibilitem uma transformação digital do Município de Boticas, através da inclusão de ferramentas digitais e tecnologias inovadoras, que permitirão a otimização dos serviços prestados aos cidadãos, a desmaterialização de determinados procedimentos internos e a integração de soluções baseadas em inteligência artificial.",,,,,PT
https://linkedopendata.eu/entity/Q7465130,2021PT05SFPR001_PESSOAS-FSE+-02013100,TEIP - Mundão Schools Group,TEIP - Agrupamento de Escolas de Mundão,Portugal,01/09/2024,31/08/2027,85.0,201673.44,EUR,171422.42,https://linkedopendata.eu/entity/Q2991020,"40.661525361861,-7.9084060230771",158.0,"Measures to enhancing the equal and timely access to quality, sustainable and affordable services",,,PO04,Social Europe,ESO4.11,ESO4.11,ESF+,European Social Fund Plus,2021PT05SFPR001,"Demography, Qualifications and Inclusion – PT – ESF+",,PT_182341,Viseu,,,Viseu Dão Lafões Subregion,,,PT194,2021-2027,"The TEIP 4 project foresees integrated actions in 3 axes, namely Teaching and Learning; Leadership; and Community. These actions are: - Mundon on the Move; - Multiply Success; - Know +; - Communicate +; - Educational Support and Coadjuvação/Advisory; e - Mundon without Borders: reception of migrants.","O projeto TEIP 4 prevê ações integradas em 3 eixos, concretamente, Ensino e Aprendizagem; Lideranças; e Comunidade. Estas ações são: - Mundão em Movimento; - Multiplicar Sucesso; - Saber +; - Comunicar +; - Apoio Educativo e Coadjuvação/ Assessoria; e - Mundão sem Fronteiras: acolhimento de migrantes.",,,,,PT
