Operation_Unique_Identifier,Operation_Local_Identifier,Operation_Name_English,Operation_Name_Programme_Language,Country,Operation_Start_Date,Operation_End_Date,Cofinancing_Rate,Total_Eligible_Expenditure_amount,Total_Eligible_Expenditure_Currency,Project_EU_Budget,Beneficiary_Unique_Identifier,Location_Indicator_latitude_longitude,Category_Of_Intervention,Category_Label,Thematic_Objective_ID,Thematic_Objective_Label,Policy_Objective_ID,Policy_Objective_Label,Specific_Objective_ID,Specific_Objective_Label,Fund_Code,Fund_Name,Programme_Code,Programme_Name,Postal_Code,LAU_IDs,LAU_Labels,NUTS1_Label,NUTS2_Label,NUTS3_Label,NUTS1_Code,NUTS2_Code,NUTS3_Code,Programming_Period,Operation_Summary_English,Operation_Summary_Programme_Language,ManagingAuthority,Image_URL,InfoRegio_ID,InfoRegio_URL,CountryCode
https://linkedopendata.eu/entity/Q7501238,2021SI16FFPR001_OP27.00048,SPOT Consulting Southeast Slovenia 2023 -2025,SPOT svetovanje Jugovzhodna Slovenija 2023 -2025,Slovenia,01/11/2023,31/12/2025,85.0,545181.0,EUR,463403.85,https://linkedopendata.eu/entity/Q3279144,"45.7217251,14.9013822",024,"Advanced support services for SMEs and groups of SMEs (including management, marketing and design services)",,,PO01,Smarter Europe,RSO1.3,RSO1.3,ERDF,European Regional Development Fund,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,,,,,Jugovzhodna Slovenija,,,SI037,2021-2027,SPOT Consulting Southeast Slovenia 2023 -2025,SPOT svetovanje Jugovzhodna Slovenija 2023 -2025,,,,,SI
https://linkedopendata.eu/entity/Q7501328,2021SI16FFPR001_OP27.00143,Production of OCPS of the Municipality of Preddvor,Izdelava OCPS Občine Preddvor,Slovenia,01/01/2023,31/12/2025,85.0,28000.0,EUR,23800.0,https://linkedopendata.eu/entity/Q7501075,"46.324039940812,14.464662139233",109,Multimodal transport (not urban),,,PO03,Connected Europe,RSO3.2,RSO3.2,CF,Cohesion Fund,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,SI_095,Preddvor,,,Gorenjska,,,SI042,2021-2027,Production of OCPS of the Municipality of Preddvor,Izdelava OCPS Občine Preddvor,,,,,SI
https://linkedopendata.eu/entity/Q7501704,2021SI16FFPR001_OP27.00563,Call for proposals for the co-financing of projects Transition of young people +,Javni razpis za sofinanciranje projektov Prehod mladih +,Slovenia,01/05/2025,30/09/2029,62.5,447000.0,EUR,279375.0,https://linkedopendata.eu/entity/Q3280795,"46.054328329124,14.562956200712",153,Pathways to integration and re-entry into employment for disadvantaged people,,,PO04,Social Europe,ESO4.8,ESO4.8,ESF+,European Social Fund Plus,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,SI_061,Ljubljana,,,Osrednjeslovenska,,,SI041,2021-2027,"The purpose of the public call is to increase the employment of young people with special needs through various forms of assistance through preventive measures, systematic professional work with young people with special needs, the preparation of a proposal for updated standards and norms of employment rehabilitation for young people, and an awareness-raising campaign, thus contributing to greater social inclusion of young people with special needs and equalization of opportunities.","Namen javnega razpisa je s preventivnim ukrepanjem, s sistematičnim strokovnim delom z mladimi s posebnimi potrebami, pripravo predloga dopolnjenih standardov in normativov zaposlitvene rehabilitacije za mlade ter kampanjo ozaveščanja povečati zaposlovanje mladih s posebnimi potrebami preko različnih oblik pomoči ter tako vplivati na večjo socialno vključenost mladih s posebnimi potrebami in izenačevanje možnosti.",,,,,SI
https://linkedopendata.eu/entity/Q7501272,2021SI16FFPR001_OP27.00079,Youth work against youth precariousness - pilot project - Institute for Youth and Sport Trbovlje,Z mladinskim delom proti prekarnosti mladih - pilotni projekt - Zavod za mladino in šport Trbovlje,Slovenia,01/06/2024,31/12/2026,85.0,87060.4,EUR,74001.34,https://linkedopendata.eu/entity/Q3281903,"46.141373811358,15.050124297361",136,Specific support for youth employment and socio-economic integration of young people,,,PO04,Social Europe,ESO4.1,ESO4.1,ESF+,European Social Fund Plus,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,SI_129,Trbovlje,,,Zasavska,,,SI035,2021-2027,Youth work against youth precariousness - pilot project - Institute for Youth and Sport Trbovlje,Z mladinskim delom proti prekarnosti mladih - pilotni projekt - Zavod za mladino in šport Trbovlje,,,,,SI
https://linkedopendata.eu/entity/Q7501554,2021SI16FFPR001_OP27.00370,Actively,ZAktivno,Slovenia,01/09/2024,31/08/2027,40.0,399997.5,EUR,159999.0,https://linkedopendata.eu/entity/Q3280290,"46.1,14.15",153,Pathways to integration and re-entry into employment for disadvantaged people,,,PO04,Social Europe,ESO4.8,ESO4.8,ESF+,European Social Fund Plus,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,,,,Western Slovenia,,,SI04,,2021-2027,"The operation will implement social activation+ programmes, which through their integrated approach will contribute to improving the social inclusion of people from the target group and to increasing their employment opportunities.","V okviru operacije se bodo izvajali programi socialne aktivacije+, ki bodo s svojim celostnim pristopom prispevali k izboljšanju socialne vključenosti oseb iz ciljne skupine in k povečanju njihovih zaposlitvenih možnosti.",,,,,SI
https://linkedopendata.eu/entity/Q7501270,2021SI16FFPR001_OP27.00071,Consortium of University Offices for Upgrading Knowledge Transfer Support Capacity (UNIK@TT),Konzorcij univerzitetnih pisarn za nadgradnjo kapacitet podpore prenosa znanja (UNIK@TT),Slovenia,12/04/2024,28/02/2029,59.35,2150000.0,EUR,1276025.0,https://linkedopendata.eu/entity/Q7501072,"46.1,14.15|46.08333333,15.45",012,"Research and innovation activities in public research centres, higher education and centres of competence including networking (industrial research, experimental development, feasibility studies)",,,PO01,Smarter Europe,RSO1.1,RSO1.1,ERDF,European Regional Development Fund,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,,,,Western Slovenia|Eastern Slovenia,,,SI04|SI03,,2021-2027,Consortium of University Offices for Upgrading Knowledge Transfer Support Capacity (UNIK@TT),Konzorcij univerzitetnih pisarn za nadgradnjo kapacitet podpore prenosa znanja (UNIK@TT),,,,,SI
https://linkedopendata.eu/entity/Q7501695,2021SI16FFPR001_OP27.00554,Complete redevelopment of the area on Planina I from the Road of Hostages to the Road 1 May,Celovita preureditev območja na Planini I od Ceste talcev do Ceste 1. maja,Slovenia,28/11/2023,31/03/2028,40.0,898137.45,EUR,359254.98,https://linkedopendata.eu/entity/Q3278959,"46.1,14.15",083,Cycling infrastructure,,,PO02,"Greener, carbon-free Europe",RSO2.8,RSO2.8,ERDF,European Regional Development Fund,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,,,,Western Slovenia,,,SI04,,2021-2027,"With the comprehensive redevelopment of the area between the Hostage Road and the Road on 1 May, which will include the arrangement of separate areas for cyclists and pedestrians from the carriageway with at least a minimum greenery, the area will be more safe and friendly for the two most vulnerable groups in traffic, pedestrians and cyclists. Disabled people and the blind and visually impaired were also considered in the planning of measures. The planned investment envisages a comprehensive redevelopment of the area on Planina I from the Road of Hostages to the Road on 1 May and is divided into several sections: 1. Planina north (reconstruction of the municipal road LZ 183582 from the Road of Hostages to the connection for the Sports Hall in the length of approximately 195 m), 2. Planina jug (reconstruction of the municipal road LZ 183582 from the import for Toplarno to the intersection with the road on 1 May in the length of approximately 277 m), 3rd connecting road ""D"" 1st phase (D13-D16), 4th parking lot, 5th meteor channel (MK3), 6th extension of the pavement between km 0+246 and 0+288, 7th connecting road D 2nd phase (D16-K8, K8-D24 and connector F) and 8. Circle K8. In total, the length of new and newly arranged pedestrian connections will be 1,242 meters and 1,351 meters for cyclists (in both directions). The project will implement the key measures needed to complete and upgrade the missing cycling infrastructure in a critical part of the neighbourhood, which will connect multi-apartment areas with vital central activities in the area: two elementary schools, a kindergarten, a central city cemetery and numerous business and commercial activities along the route. There is also a large shopping centre in the immediate vicinity of the route.","S celovito preureditvijo območja med Cesto talcev in Cesto 1. maja, ki bo obsegala ureditev ločenih površin za kolesarje in pešce od vozišča vsaj z minimalno zelenico, bo obravnavano območje bolj varno in prijazno za dve najbolj ranljivi skupini v prometu, pešce in kolesarje. Pri načrtovanju ukrepov se je mislilo tudi invalide ter slepe in slabovidne. Načrtovana investicija predvideva celovito preureditev območja na Planini I od Ceste talcev do Ceste 1. maja in je razdeljena na več odsekov: 1. Planina sever (rekonstrukcija občinske ceste LZ 183582 od Ceste talcev do priključka za Športno dvorano v dolžini približno 195 m), 2. Planina jug (rekonstrukcija občinske ceste LZ 183582 od uvoza za Toplarno do križišča s Cesto 1. maja v dolžini približno 277 m), 3. povezovalna cesta »D« 1. faza (D13-D16), 4. parkirišče, 5. meteorni kanal (MK3), 6. razširitev pločnika med km 0+246 in 0+288, 7. povezovalna cesta D 2. faza (D16-K8, K8-D24 in priključek F) in 8. Krožišče K8. Skupaj bo dolžina novih in novo urejenih povezav za pešce znašala 1.242 metrov oziroma 1.351 metrov za kolesarje (v obe smeri). S projektom bodo izvedeni ključni ukrepi, potrebni za dopolnitev in dograditev manjkajoče kolesarske infrastrukture na kritičnem delu soseske, s katerim se bo kolesarsko povezalo večstanovanjska območja z vitalnimi centralnimi dejavnostmi na območju: dvema osnovnima šolama, vrtcem, osrednjim mestnim pokopališčem in številnimi poslovno-trgovskimi dejavnostmi vzdolž trase. V neposredni bližini trase je tudi večje nakupovano središče.",,,,,SI
https://linkedopendata.eu/entity/Q7501398,2021SI16FFPR001_OP27.00209,Production of OCPS Municipality of Rače - Fram,Izdelava OCPS Občine Rače - Fram,Slovenia,01/01/2023,31/12/2025,85.0,40000.0,EUR,34000.0,https://linkedopendata.eu/entity/Q3281642,"46.449051547995,15.645324457771",109,Multimodal transport (not urban),,,PO03,Connected Europe,RSO3.2,RSO3.2,CF,Cohesion Fund,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,SI_098,Rače - Fram,,,Podravska,,,SI032,2021-2027,Production of OCPS Municipality of Rače - Fram,Izdelava OCPS Občine Rače - Fram,,,,,SI
https://linkedopendata.eu/entity/Q7501353,2021SI16FFPR001_OP27.00166,Production of OCPS Kočevje,Izdelava OCPS Kočevje,Slovenia,01/01/2023,31/12/2025,85.0,40000.0,EUR,34000.0,https://linkedopendata.eu/entity/Q3278954,"45.618536602797,14.902853244908",109,Multimodal transport (not urban),,,PO03,Connected Europe,RSO3.2,RSO3.2,CF,Cohesion Fund,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,SI_048,Kočevje,,,Jugovzhodna Slovenija,,,SI037,2021-2027,Production of OCPS Kočevje,Izdelava OCPS Kočevje,,,,,SI
https://linkedopendata.eu/entity/Q7501645,2021SI16FFPR001_OP27.00476,Operation Financial Instruments 2021-2027,Operacija Finančni instrumenti 2021-2027,Slovenia,17/03/2025,31/12/2029,59.72,142335784.27,EUR,85000000.0,https://linkedopendata.eu/entity/Q3280807,"46.1,14.15|46.08333333,15.45",021,"SME business development and internationalisation, including productive investments",,,PO01,Smarter Europe,RSO1.3,RSO1.3,ERDF,European Regional Development Fund,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,,,,Western Slovenia|Eastern Slovenia,,,SI04|SI03,,2021-2027,"FI 2021-2027 is intended to promote growth, development, investment and current operations of target groups defined in the FI 2021-2027 Holding Fund Investment Strategy for the period from 2025 to 2029. Operation FI 2021-2027 will be implemented under the following specific objectives: SC 1.1, SC 1.3, SC 2.1, SC 2.6 and SC 5.1.","FI 2021-2027 so namenjeni spodbujanju rasti, razvoja, investicijskih vlaganj in tekočega poslovanja ciljnih skupin opredeljenih v Naložbeni strategiji Holdinškega sklada FI 2021-2027 za obdobje od 2025 - 2029. Operacija FI 2021-2027 se bo izvajala v okviru naslednjih specifičnih ciljev: SC 1.1, SC 1.3, SC 2.1, SC 2.6 in SC 5.1.",,,,,SI
https://linkedopendata.eu/entity/Q7501380,2021SI16FFPR001_OP27.00194,Production of OCPS of the Municipality of Ilirska Bistrica,Izdelava OCPS občine Ilirska Bistrica,Slovenia,01/01/2023,30/06/2025,85.0,40000.0,EUR,34000.0,https://linkedopendata.eu/entity/Q3279067,"45.566460673777,14.286191485056",109,Multimodal transport (not urban),,,PO03,Connected Europe,RSO3.2,RSO3.2,CF,Cohesion Fund,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,SI_038,Ilirska Bistrica,,,Primorsko-notranjska,,,SI038,2021-2027,Production of OCPS of the Municipality of Ilirska Bistrica,Izdelava OCPS občine Ilirska Bistrica,,,,,SI
https://linkedopendata.eu/entity/Q7501387,2021SI16FFPR001_OP27.00201,Production of OCPS of the Municipality of Trzin,Izdelava OCPS občine Trzin,Slovenia,01/01/2023,31/12/2025,85.0,28000.0,EUR,23800.0,https://linkedopendata.eu/entity/Q3279790,"46.127908582537,14.55257759889",109,Multimodal transport (not urban),,,PO03,Connected Europe,RSO3.2,RSO3.2,CF,Cohesion Fund,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,SI_186,Trzin,,,Osrednjeslovenska,,,SI041,2021-2027,Production of OCPS of the Municipality of Trzin,Izdelava OCPS občine Trzin,,,,,SI
https://linkedopendata.eu/entity/Q7501377,2021SI16FFPR001_OP27.00190,Production of OCPS of the Municipality of Cerkvenjak,Izdelava OCPS občine Cerkvenjak,Slovenia,01/01/2023,30/06/2026,85.0,28000.0,EUR,23800.0,https://linkedopendata.eu/entity/Q3281507,"46.560927028708,15.942138669034",109,Multimodal transport (not urban),,,PO03,Connected Europe,RSO3.2,RSO3.2,CF,Cohesion Fund,2021SI16FFPR001,EU Cohesion Policy - SI -  ERDF/CF/ESF+/JTF,,SI_153,Cerkvenjak,,,Podravska,,,SI032,2021-2027,Production of OCPS of the Municipality of Cerkvenjak,Izdelava OCPS občine Cerkvenjak,,,,,SI
