Operation_Unique_Identifier,Operation_Local_Identifier,Operation_Name_English,Operation_Name_Programme_Language,Country,Operation_Start_Date,Operation_End_Date,Cofinancing_Rate,Total_Eligible_Expenditure_amount,Total_Eligible_Expenditure_Currency,Project_EU_Budget,Beneficiary_Unique_Identifier,Location_Indicator_latitude_longitude,Category_Of_Intervention,Category_Label,Thematic_Objective_ID,Thematic_Objective_Label,Policy_Objective_ID,Policy_Objective_Label,Specific_Objective_ID,Specific_Objective_Label,Fund_Code,Fund_Name,Programme_Code,Programme_Name,Postal_Code,LAU_IDs,LAU_Labels,NUTS1_Label,NUTS2_Label,NUTS3_Label,NUTS1_Code,NUTS2_Code,NUTS3_Code,Programming_Period,Operation_Summary_English,Operation_Summary_Programme_Language,ManagingAuthority,Image_URL,InfoRegio_ID,InfoRegio_URL,CountryCode
https://linkedopendata.eu/entity/Q7361434,2021IE16RFPR002_40864,"Ennis, Co. Clare - THRIVE Strand One","Ennis, Co. Clare - THRIVE Strand One",Ireland,01/06/2024,30/06/2025,40.0,194472.5,EUR,77789.0,https://linkedopendata.eu/entity/Q7361285,"53.41291,-8.24389",169,"Territorial development initiatives, including preparation of territorial strategies",,,PO05,Europe closer to citizens,RSO5.1,RSO5.1,ERDF,European Regional Development Fund,2021IE16RFPR002,"Southern, Eastern and Midland - IE – ERDF",,,,,Southern,,,IE05,,2021-2027,"Clare County Council was awarded €194,472.50 under THRIVE Strand 1. This funding will be utilised to create a new integrated urban strategy for Ennis Town, County Clare and to create a pipeline of investment-ready built heritage regeneration projects. This new integrated urban strategy will be community-led and will use the Town Centre First approach, incorporating the values and principles of the New European Bauhaus. Participative workshops, community meetings, public consultations and feedback sessions for citizens and stakeholders will be used to co create the integrated urban strategy.","Clare County Council was awarded €194,472.50 under THRIVE Strand 1. This funding will be utilised to create a new integrated urban strategy for Ennis Town, County Clare and to create a pipeline of investment-ready built heritage regeneration projects. This new integrated urban strategy will be community-led and will use the Town Centre First approach, incorporating the values and principles of the New European Bauhaus. Participative workshops, community meetings, public consultations and feedback sessions for citizens and stakeholders will be used to co create the integrated urban strategy.",,,,,IE
https://linkedopendata.eu/entity/Q7361346,2021IE16JTPR001_41941,Carrick on Suir Riverside Regeneration,Carrick on Suir Riverside Regeneration,Ireland,01/07/2024,30/06/2025,50.0,185027.0,EUR,92513.5,https://linkedopendata.eu/entity/Q7361230,"52.4734839,-8.1614446",21,"SME business development and internationalisation, including productive investments",,,PO08,Just Transition,JTF,JTF,JTF,Just Transition Fund,2021IE16JTPR001,Just Transition - IE – JTF,,IE_13210404,Cashel-Tipperary,,,Mid-West Region,,,IE051,2021-2027,Design of the Dillon Bridge arches for use as a canoe launch base; and a masterplan and feasibility study for the Goldcrop site.,Design of the Dillon Bridge arches for use as a canoe launch base; and a masterplan and feasibility study for the Goldcrop site.,,,,,IE
https://linkedopendata.eu/entity/Q7361341,2021IE16JTPR001_41654,Digital That Delivers,Digital That Delivers,Ireland,01/08/2023,31/10/2026,50.0,4260000.0,EUR,2130000.0,https://linkedopendata.eu/entity/Q7361255,"53.176199987311,-6.947392978892|53.5577902,-7.3478558|52.9984575,-7.3980338|53.750748873561,-7.8038658267196|53.1361722,-7.8103408|52.4734839,-8.1614446|53.728973746337,-8.3626566419304|53.2744122,-9.0490601",13,"Digitising SMEs (including e-Commerce, e-Business and networked business processes, digital innovation hubs, living labs, web entrepreneurs and ICT start-ups, B2B)",,,PO08,Just Transition,JTF,JTF,JTF,Just Transition Fund,2021IE16JTPR001,Just Transition - IE – JTF,,IE_13190401|IE_01360421|IE_13210404|IE_01380404|IE_13100401|IE_13130402|IE_13180400|IE_13230403,Roscommon|Galway City Central|Cashel-Tipperary|Kildare|Portlaoise|Longford|Birr|Mullingar,,,"Mid-West Region|Midlands Region|West Region, Ireland|Mid-East Region, Ireland",,,IE051|IE012|IE063|IE042|IE062,2021-2027,"The Project will support private, public, and community-based tourism micro enterprises and SMEs in the Just Transition territory to drive a digital transformation in their business, improve their productivity, their processes and online presence, overall delivering a step-change in their digital maturity.","The Project will support private, public, and community-based tourism micro enterprises and SMEs in the Just Transition territory to drive a digital transformation in their business, improve their productivity, their processes and online presence, overall delivering a step-change in their digital maturity.",,,,,IE
https://linkedopendata.eu/entity/Q7361343,2021IE16JTPR001_41661,Blueway Bike Hire,Blueway Bike Hire,Ireland,13/09/2024,31/10/2024,50.0,47200.0,EUR,23600.0,https://linkedopendata.eu/entity/Q7361257,"52.4734839,-8.1614446",21,"SME business development and internationalisation, including productive investments",,,PO08,Just Transition,JTF,JTF,JTF,Just Transition Fund,2021IE16JTPR001,Just Transition - IE – JTF,,IE_13210404,Cashel-Tipperary,,,Mid-West Region,,,IE051,2021-2027,The project proposal aims increase the existing stock of bikes to provide a more accessible and inclusive offering to all types of visitors.,The project proposal aims increase the existing stock of bikes to provide a more accessible and inclusive offering to all types of visitors.,,,,,IE
https://linkedopendata.eu/entity/Q7361398,2021IE16RFPR002_32029,APT,APT,Ireland,01/05/2023,31/12/2029,40.0,3569000.0,EUR,1427600.0,https://linkedopendata.eu/entity/Q7361260,"53.3979685,-7.0276759",12,"Research and innovation activities in public research centres, higher education and centres of competence including networking (industrial research, experimental development, feasibility studies)",,,PO01,Smarter Europe,RSO1.1,RSO1.1,ERDF,European Regional Development Fund,2021IE16RFPR002,"Southern, Eastern and Midland - IE – ERDF",,,,,Eastern and Midland,,,IE06,,2021-2027,"The APT Gateway has a core focus on three applied technology areas it aims to transfer to industry: biomedical polymers, polymer recycling and composites. APT is a dedicated resource for the Irish polymer manufacturing industry in terms of research projects and regularly provides training and information dissemination, as well as production demonstration days for companies. This operation will fund personnel in the Gateway whose role it is to increase the level of engagement with industry.","The APT Gateway has a core focus on three applied technology areas it aims to transfer to industry: biomedical polymers, polymer recycling and composites. APT is a dedicated resource for the Irish polymer manufacturing industry in terms of research projects and regularly provides training and information dissemination, as well as production demonstration days for companies. This operation will fund personnel in the Gateway whose role it is to increase the level of engagement with industry.",,,,,IE
https://linkedopendata.eu/entity/Q7361435,2021IE16RFPR002_40861,"Longford, Co. Longford - THRIVE Strand One","Longford, Co. Longford - THRIVE Strand One",Ireland,01/06/2024,30/06/2025,40.0,199020.0,EUR,79608.0,https://linkedopendata.eu/entity/Q7361234,"53.3979685,-7.0276759",169,"Territorial development initiatives, including preparation of territorial strategies",,,PO05,Europe closer to citizens,RSO5.1,RSO5.1,ERDF,European Regional Development Fund,2021IE16RFPR002,"Southern, Eastern and Midland - IE – ERDF",,,,,Eastern and Midland,,,IE06,,2021-2027,"Longford County Council was awarded €199,020.00 under THRIVE Strand 1. This funding will be utilised to bring the Officers Building in Connolly Barracks, Longford Town, to a stage of readiness where it can be put forward for funding under THRIVE Strand 2. Citizen and stakeholder engagement will be undertaken through co-creation workshops to finalise the design of the Officers Building into a new library, county museum and cultural/community hub. In addition, planning permission for the redevelopment of the building will be put in place and environmental screening will be completed.","Longford County Council was awarded €199,020.00 under THRIVE Strand 1. This funding will be utilised to bring the Officers Building in Connolly Barracks, Longford Town, to a stage of readiness where it can be put forward for funding under THRIVE Strand 2. Citizen and stakeholder engagement will be undertaken through co-creation workshops to finalise the design of the Officers Building into a new library, county museum and cultural/community hub. In addition, planning permission for the redevelopment of the building will be put in place and environmental screening will be completed.",,,,,IE
https://linkedopendata.eu/entity/Q7361387,2021IE16RFPR002_32034,DESIGN,DESIGN,Ireland,01/05/2023,31/12/2029,40.0,1982172.0,EUR,792868.8,https://linkedopendata.eu/entity/Q7361276,"53.41291,-8.24389",12,"Research and innovation activities in public research centres, higher education and centres of competence including networking (industrial research, experimental development, feasibility studies)",,,PO01,Smarter Europe,RSO1.1,RSO1.1,ERDF,European Regional Development Fund,2021IE16RFPR002,"Southern, Eastern and Midland - IE – ERDF",,,,,Southern,,,IE05,,2021-2027,"The Design+ Gateway, based in SETU Carlow campus, applies industrial design capabilities for companies from the engineering, ICT & software and bio lifescience sectors nationally. This operation will fund personnel in the Gateway whose role it is to increase the level of engagement with industry.","The Design+ Gateway, based in SETU Carlow campus, applies industrial design capabilities for companies from the engineering, ICT & software and bio lifescience sectors nationally. This operation will fund personnel in the Gateway whose role it is to increase the level of engagement with industry.",,,,,IE
https://linkedopendata.eu/entity/Q7361499,2021IE16RFPR001_40962,THRIVE - S1 Roscommon,THRIVE - S1 Roscommon,Ireland,01/06/2024,30/06/2025,60.0,200000.0,EUR,120000.0,https://linkedopendata.eu/entity/Q7361466,"53.669328,-8.9570134",169,"Territorial development initiatives, including preparation of territorial strategies",,,PO05,Europe closer to citizens,RSO5.1,RSO5.1,ERDF,European Regional Development Fund,2021IE16RFPR001,Northern and Western - IE – ERDF,,,,,,"West Region, Ireland",,,IE042,2021-2027,"This THRIVE Strand 1 project will develop an Integrated Urban Strategy for Roscommon town, based on the Town Centre First Framework and will embrace the values of New European Bauhaus - sustainability, aesthetics, and inclusion. The project will focus two vacant & underutilised buildings and using a citizen-centred approach, identify a viable and sustainable end use for them. A multidisciplinary team will carry out consultations, designs, surveys, and secure planning permission with the aim of creating an investment-ready proposal for a THRIVE Strand 2 application for one of the buildings.","This THRIVE Strand 1 project will develop an Integrated Urban Strategy for Roscommon town, based on the Town Centre First Framework and will embrace the values of New European Bauhaus - sustainability, aesthetics, and inclusion. The project will focus two vacant & underutilised buildings and using a citizen-centred approach, identify a viable and sustainable end use for them. A multidisciplinary team will carry out consultations, designs, surveys, and secure planning permission with the aim of creating an investment-ready proposal for a THRIVE Strand 2 application for one of the buildings.",,,,,IE
https://linkedopendata.eu/entity/Q7361446,2021IE16RFPR002_43011,Instech Hub SMART Regions Stream 2,Instech Hub SMART Regions Stream 2,Ireland,03/04/2024,03/04/2027,40.0,1120200.0,EUR,448080.0,https://linkedopendata.eu/entity/Q7361291,"53.3979685,-7.0276759",26,"Support for innovation clusters including between businesses, research organisations and public authorities and business networks primarily benefiting SMEs",,,PO01,Smarter Europe,RSO1.3,RSO1.3,ERDF,European Regional Development Fund,2021IE16RFPR002,"Southern, Eastern and Midland - IE – ERDF",,,,,Eastern and Midland,,,IE06,,2021-2027,"Development, management and scaling of an Insurance Industry Innovation Cluster","Development, management and scaling of an Insurance Industry Innovation Cluster",,,,,IE
https://linkedopendata.eu/entity/Q7361309,2021IE05SFPR001_1004,Assistance to the most deprived,Assistance to the most deprived,Ireland,01/01/2021,31/12/2027,90.0,33700002.0,EUR,30330001.8,https://linkedopendata.eu/entity/Q7361222,,164,"Addressing material deprivation through food and/or material assistance to the most deprived, including accompanying measures",,,PO04,Social Europe,ESO4.13,ESO4.13,ESF+,European Social Fund Plus,2021IE05SFPR001,EIST – IE – ESF+,,,,,,,,,,2021-2027,The ESF+ Food and Basic Material Support aims to support those most deprived groups through the distribution of food packages and basic material assistance.,The ESF+ Food and Basic Material Support aims to support those most deprived groups through the distribution of food packages and basic material assistance.,,,,,IE
https://linkedopendata.eu/entity/Q7361353,2021IE16JTPR001_42437,Roscrea Castle Street and Public Realm,Roscrea Castle Street and Public Realm,Ireland,01/07/2024,31/12/2025,50.0,581687.0,EUR,290843.5,https://linkedopendata.eu/entity/Q7361230,"52.4734839,-8.1614446",21,"SME business development and internationalisation, including productive investments",,,PO08,Just Transition,JTF,JTF,JTF,Just Transition Fund,2021IE16JTPR001,Just Transition - IE – JTF,,IE_13210404,Cashel-Tipperary,,,Mid-West Region,,,IE051,2021-2027,Preparation of a detailed design and planning for the regeneration of Castle Street in Roscrea. The delivery phase is not the subject of this application.,Preparation of a detailed design and planning for the regeneration of Castle Street in Roscrea. The delivery phase is not the subject of this application.,,,,,IE
https://linkedopendata.eu/entity/Q7361389,2021IE16RFPR002_32040,WiSAR TU Dublin,WiSAR TU Dublin,Ireland,01/05/2023,31/12/2029,40.0,459846.0,EUR,183938.4,https://linkedopendata.eu/entity/Q7361277,"53.3979685,-7.0276759",12,"Research and innovation activities in public research centres, higher education and centres of competence including networking (industrial research, experimental development, feasibility studies)",,,PO01,Smarter Europe,RSO1.1,RSO1.1,ERDF,European Regional Development Fund,2021IE16RFPR002,"Southern, Eastern and Midland - IE – ERDF",,,,,Eastern and Midland,,,IE06,,2021-2027,"The WiSAR Gateway, based at the Atlantic Technological University, provides solutions to Irish industry for the Internet of Things (IoT) using expertise in wireless, embedded systems and power electronics. This operation will fund personnel in the Gateway whose role it is to increase the level of engagement with industry.","The WiSAR Gateway, based at the Atlantic Technological University, provides solutions to Irish industry for the Internet of Things (IoT) using expertise in wireless, embedded systems and power electronics. This operation will fund personnel in the Gateway whose role it is to increase the level of engagement with industry.",,,,,IE
https://linkedopendata.eu/entity/Q7361425,2021IE16RFPR002_41039,"Clonmel, Co. Tipperary - THRIVE Strand One","Clonmel, Co. Tipperary - THRIVE Strand One",Ireland,01/06/2024,30/06/2025,40.0,181632.5,EUR,72653.0,https://linkedopendata.eu/entity/Q7361230,"53.41291,-8.24389",169,"Territorial development initiatives, including preparation of territorial strategies",,,PO05,Europe closer to citizens,RSO5.1,RSO5.1,ERDF,European Regional Development Fund,2021IE16RFPR002,"Southern, Eastern and Midland - IE – ERDF",,,,,Southern,,,IE05,,2021-2027,"Tipperary County Council was awarded €181,632.50 under THRIVE Strand 1. The Council aims to redevelop the Military Chapel, Kickham Barracks, Clonmel, into a new arts and cultural performance venue. This funding will be utilised to bring this heritage building project to a stage of readiness to be included in a THRIVE Strand 2 application. Stakeholders and citizens will co-create and co-design the new arts and cultural performance venue. A measured building survey, utilities survey, site investigation report, cultural heritage impact assessment report, archaeological assessment report, concept design, project supervisor design report, detailed design report for planning permission and environmental impact and appropriate assessment screening reports will be undertaken to ensure the project is investment ready.","Tipperary County Council was awarded €181,632.50 under THRIVE Strand 1. The Council aims to redevelop the Military Chapel, Kickham Barracks, Clonmel, into a new arts and cultural performance venue. This funding will be utilised to bring this heritage building project to a stage of readiness to be included in a THRIVE Strand 2 application. Stakeholders and citizens will co-create and co-design the new arts and cultural performance venue. A measured building survey, utilities survey, site investigation report, cultural heritage impact assessment report, archaeological assessment report, concept design, project supervisor design report, detailed design report for planning permission and environmental impact and appropriate assessment screening reports will be undertaken to ensure the project is investment ready.",,,,,IE
https://linkedopendata.eu/entity/Q7361330,2021IE16JTPR001_41636,Sphagnum Farming,Sphagnum Farming,Ireland,01/07/2024,31/03/2026,50.0,300000.0,EUR,150000.0,https://linkedopendata.eu/entity/Q7361240,"53.750748873561,-7.8038658267196",169,"Territorial development initiatives, including preparation of territorial strategies",,,PO08,Just Transition,JTF,JTF,JTF,Just Transition Fund,2021IE16JTPR001,Just Transition - IE – JTF,,IE_13130402,Longford,,,Midlands Region,,,IE012|IE063,2021-2027,"To fund the development of a sphagnum farm in Co. Longford Sphagnum will be produced as a sustainable substitute for peat in horticulture, in addition to assisting in the restoration and regeneration of cutaway peatlands.","To fund the development of a sphagnum farm in Co. Longford Sphagnum will be produced as a sustainable substitute for peat in horticulture, in addition to assisting in the restoration and regeneration of cutaway peatlands.",,,,,IE
https://linkedopendata.eu/entity/Q7361489,2021IE16RFPR001_43140,Future Cast,Future Cast,Ireland,07/05/2024,07/05/2026,60.0,632000.0,EUR,379200.0,https://linkedopendata.eu/entity/Q7361480,"53.963472222222,-7.3574444444444",26,"Support for innovation clusters including between businesses, research organisations and public authorities and business networks primarily benefiting SMEs",,,PO01,Smarter Europe,RSO1.3,RSO1.3,ERDF,European Regional Development Fund,2021IE16RFPR001,Northern and Western - IE – ERDF,,,,,,Border Region,,,IE041,2021-2027,"Industry Programme Support Scheme to deliver impact on construction and quarry industry through support in Energy, Environmental, Geological Material Science and Circularity","Industry Programme Support Scheme to deliver impact on construction and quarry industry through support in Energy, Environmental, Geological Material Science and Circularity",,,,,IE
